Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
FNHC,Federated National Holding Company,14.27,185164123.7,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fnhc
FENC,Fennec Pharmaceuticals Inc.,9.98,158250245.2,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/fenc
GSM,Ferroglobe PLC,15.19,2611870844,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gsm
FFBW,FFBW; Inc.,11.149,32896518.13,n/a,2017,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffbw
FCSC,Fibrocell Science Inc,1.76,25902212.16,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fcsc
FGEN,FibroGen; Inc,47.15,3356854906,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fgen
FDBC,Fidelity D & D Bancorp; Inc.,38.949,144337749.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fdbc
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,265.29,1408663371,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq
LION,Fidelity Southern Corporation,20.61,550391698.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion
FDUS,Fidus Investment Corporation,16.05,392914015.2,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/fdus
FRGI,Fiesta Restaurant Group; Inc.,16.7,452396737.5,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
FITB,Fifth Third Bancorp,27.67,19523433686,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb
FITBI,Fifth Third Bancorp,28.6,514800000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitbi
FNGN,Financial Engines; Inc.,26.9,1703240158,n/a,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn
FISI,Financial Institutions; Inc.,30.15,471123900,n/a,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi
FNSR,Finisar Corporation,18.95,2158169357,n/a,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr
FNJN,Finjan Holdings; Inc.,1.96,53825821.84,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/fnjn
FNTE,FinTech Acquisition Corp. II,9.79,233915730.1,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fnte
FNTEU,FinTech Acquisition Corp. II,10.42,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fnteu
FNTEW,FinTech Acquisition Corp. II,1.25,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fntew
FEYE,FireEye; Inc.,14.21,2622995196,n/a,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/feye
FBNC,First Bancorp,34.75,1028168231,n/a,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FNLC,First Bancorp; Inc (ME),28.44,307792156,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
FRBA,First Bank,12.7,221180380.6,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/frba
BUSE,First Busey Corporation,29.56,1435574335,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
FBIZ,First Business Financial Services; Inc.,21.32,186756228.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FCAP,First Capital; Inc.,35.35,117982463.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
FCFS,First Cash; Inc.,63.4,3025446098,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FCNCA,First Citizens BancShares; Inc.,387.22,4650669024,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCBC,First Community Bancshares; Inc.,27.78,471885025.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,22.85,173076502.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FBNK,First Connecticut Bancorp; Inc.,25.25,402811886.5,n/a,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,51.63,524002421.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFBC,First Financial Bancorp.,25.35,1573258138,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,16.53,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,First Financial Bankshares; Inc.,43.625,2889111737,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,46.4,567182000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
FFNW,First Financial Northwest; Inc.,16.04,172653196.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnw
FFWM,First Foundation Inc.,17.55,617227410.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffwm
FGBI,First Guaranty Bancshares; Inc.,25.78,206425152,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fgbi
FHB,First Hawaiian; Inc.,27.73,3870727600,n/a,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/fhb
INBK,First Internet Bancorp,36.2,304480987.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
INBKL,First Internet Bancorp,26.0612,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbkl
FIBK,First Interstate BancSystem; Inc.,36.65,2069112400,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,40.32,1981348750,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBH,First Mid-Illinois Bancshares; Inc.,36.44,459800867.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbh
FMBI,First Midwest Bancorp; Inc.,22.49,2310564801,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
FNWB,First Northwest Bancorp,17.44,206484490.1,n/a,2015,Finance,Banks,http://www.nasdaq.com/symbol/fnwb
FSFG,First Savings Financial Group; Inc.,56.7422,127241773.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSLR,First Solar; Inc.,61.56,6428894741,n/a,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FAAR,First Trust Alternative Absolute Return Strategy ETF,30.2459,7561535.492,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/faar
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,35.0498,57832240.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpa
BICK,First Trust BICK Index Fund,29.32,212570058.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
FBZ,First Trust Brazil AlphaDEX Fund,15.08,12064030.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbz
FCAL,First Trust California Municipal High income ETF,50.95,10190101.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcal
FCAN,First Trust Canada AlphaDEX Fund,25.8,6450051.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcan
FTCS,First Trust Capital Strength ETF,49.28,549472098.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
FCEF,First Trust CEF Income Opportunity ETF,21.815,33922325,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcef
FCA,First Trust China AlphaDEX Fund,29.9396,13472879.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fca
SKYY,First Trust Cloud Computing ETF,44.1,1188495088,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,60.67,716027340,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdt
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,42.85,8570085.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdts
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,24.88,344588049.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fvc
FV,First Trust Dorsey Wright Focus 5 ETF,26.69,2411441553,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv
IFV,First Trust Dorsey Wright International Focus 5 ETF,21.69,831811543.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv
DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,27.6,28980055.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwpp
FEM,First Trust Emerging Markets AlphaDEX Fund,27.01,422706554,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fem
FEMB,First Trust Emerging Markets Local Currency Bond ETF,41.4299,49715962.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/femb
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,41.48,261324083,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fems
FTSM,First Trust Enhanced Short Maturity ETF,60.05,1197980926,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsm
FEP,First Trust Europe AlphaDEX Fund,37.72,652556075.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fep
FEUZ,First Trust Eurozone AlphaDEX ETF,42.45,31837584.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feuz
FGM,First Trust Germany AlphaDEX Fund,48.47,227809096.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgm
FTGC,First Trust Global Tactical Commodity Strategy Fund,20.92,190441747.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
FTHI,First Trust High Income ETF,22.7424,53995028.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fthi
HYLS,First Trust High Yield Long/Short ETF,48.4,1236620097,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
FHK,First Trust Hong Kong AlphaDEX Fund,43.56,8712087.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhk
FTAG,First Trust Indxx Global Agriculture ETF,27.3048,6551186.054,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftag
FTRI,First Trust Indxx Global Natural Resources Income ETF,12.161,9120774.322,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftri
FPXI,First Trust International IPO ETF,34.7033,20822049.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpxi
YDIV,First Trust International Multi-Asset Diversified Income Index,18.75,14062537.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ydiv
FJP,First Trust Japan AlphaDEX Fund,58.44,78894116.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fjp
FEX,First Trust Large Cap Core AlphaDEX Fund,56.2,1461200112,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fex
FTC,First Trust Large Cap Growth AlphaDEX Fund,59.51,681389619,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftc
FTA,First Trust Large Cap Value AlphaDEX Fund,51.7,1044340103,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fta
FLN,First Trust Latin America AlphaDEX Fund,20.79,21829541.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fln
FTLB,First Trust Low Beta Income ETF,22.4704,8988204.941,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftlb
LMBS,First Trust Low Duration Opportunities ETF,51.89,863968603.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmbs
FMB,First Trust Managed Municipal ETF,53.4301,229749536.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
FMK,First Trust Mega Cap AlphaDEX Fund,32.54,16270065.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmk
FNX,First Trust Mid Cap Core AlphaDEX Fund,63.03,709087626.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnx
FNY,First Trust Mid Cap Growth AlphaDEX Fund,37.95,110055075.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fny
FNK,First Trust Mid Cap Value AlphaDEX Fund,34.3855,49859043.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnk
FAD,First Trust Multi Cap Growth AlphaDEX Fund,63.21,116938626.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fad
FAB,First Trust Multi Cap Value AlphaDEX Fund,53.731,104775557.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fab
MDIV,First Trust Multi-Asset Diversified Income Index Fund,18.8,821560037.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
MCEF,First Trust Municipal CEF Income Opportunity ETF,18.755,13128537.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcef
FMHI,First Trust Municipal High Income ETF,50.19,20076100.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmhi
QABA,First Trust NASDAQ ABA Community Bank Index Fund,50.08,307992100.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FTXO,First Trust Nasdaq Bank ETF,26.955,1074156804,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxo
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,20.47,88021040.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,49.41,27175598.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
CIBR,First Trust NASDAQ Cybersecurity ETF,21.77,333081043.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cibr
FTXG,First Trust Nasdaq Food & Beverage ETF,19.7345,1973489.469,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxg
CARZ,First Trust NASDAQ Global Auto Index Fund,41.28,20640082.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
FTXN,First Trust Nasdaq Oil & Gas ETF,19.7328,3946599.466,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxn
FTXH,First Trust Nasdaq Pharmaceuticals ETF,20.2097,2021010.419,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxh
FTXD,First Trust Nasdaq Retail ETF,19.478,973938.956,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxd
FTXL,First Trust Nasdaq Semiconductor ETF,31.56,26826063.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxl
FONE,First Trust NASDAQ Smartphone Index Fund,52.385,18334854.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fone
TDIV,First Trust NASDAQ Technology Dividend Index Fund,34.48,784592400,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
FTXR,First Trust Nasdaq Transportation ETF,23.79,3568547.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftxr
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,56.33,518236112.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,46.2299,97082882.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100- Technology Index Fund,72.98,2291572146,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
AIRR,First Trust RBA American Industrial Renaissance ETF,25.91,198211551.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/airr
QINC,First Trust RBA Quality Income ETF,24.6,29520049.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
RDVY,First Trust Rising Dividend Achievers ETF,28.21,294794556.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,60.9299,30465071.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfap
RFDI,First Trust RiverFront Dynamic Developed International ETF,63.51,441394627,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfdi
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,69.2,76120138.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfem
RFEU,First Trust RiverFront Dynamic Europe ETF,63.99,121581128,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rfeu
FTSL,First Trust Senior Loan Fund ETF,48.07,1336346096,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
FYX,First Trust Small Cap Core AlphaDEX Fund,58.04,533968116.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyx
FYC,First Trust Small Cap Growth AlphaDEX Fund,40.66,144343081.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyc
FYT,First Trust Small Cap Value AlphaDEX Fund,34.99,75228569.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fyt
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,19.7432,1974359.486,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sdvy
FKO,First Trust South Korea AlphaDEX Fund,27.99,5598055.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fko
FCVT,First Trust SSI Strategic Convertible Securities ETF,29.0479,58095858.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcvt
FDIV,First Trust Strategic Income ETF,50.65,96235101.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
FSZ,First Trust Switzerland AlphaDEX Fund,51.1,217175102.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsz
FTW,First Trust Taiwan AlphaDEX Fund,36.55,3655073.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftw
FIXD,First Trust TCW Opportunistic Fixed Income ETF,50.64,78492101.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fixd
TUSA,First Trust Total US Market AlphaDEX ETF,31.4578,12583182.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusa
FKU,First Trust United Kingdom AlphaDEX Fund,38.23,24849576.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fku
FUNC,First United Corporation,17.6528,124759840,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FUSB,First US Bancshares; Inc.,11.9,72268081.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fusb
SVVC,Firsthand Technology Value Fund; Inc.,8.05,59817110.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FSV,FirstService Corporation,67.53,2334881692,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsv
FISV,Fiserv; Inc.,127.991,26673246837,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,Five Below; Inc.,57.53,3175635577,n/a,2012,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FPRX,Five Prime Therapeutics; Inc.,28.84,833536621.7,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
FVE,Five Star Senior Living Inc.,1.675,83842480.1,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/fve
FIVN,Five9; Inc.,25.31,1395000108,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/fivn
FLEX,Flex Ltd.,18.37,9708023035,n/a,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLKS,Flex Pharma; Inc.,3.8,68292900.8,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flks
FLXN,Flexion Therapeutics; Inc.,23.99,900604487.7,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flxn
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,50.892,50892050.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skor
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,53.24,18634053.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkor
MBSD,FlexShares Disciplined Duration MBS Index Fund,23.7592,38014743.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbsd
ASET,FlexShares Real Assets Allocation Index Fund,28.3556,6380038.356,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aset
ESGG,FlexShares STOXX Global ESG Impact Index Fund,92.4439,32355457.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgg
ESG,FlexShares STOXX US ESG Impact Index Fund,60.63,13641810.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esg
QLC,FlexShares US Quality Large Cap Index Fund,31.9,27115031.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qlc
FPAY,FlexShopper; Inc.,4.1205,21806843.86,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/fpay
FLXS,Flexsteel Industries; Inc.,45.82,359470225.6,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLIR,FLIR Systems; Inc.,46.73,6475573955,n/a,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLDM,Fluidigm Corporation,5.24,201766954.6,n/a,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,26.91,775543266.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FNBG,FNB Bancorp,33.52,246790899.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnbg
FOMX,Foamix Pharmaceuticals Ltd.,5.59,209215269.8,n/a,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/fomx
FOGO,Fogo de Chao; Inc.,10.7,302118105.9,n/a,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/fogo
FONR,Fonar Corporation,23.75,152360073.8,n/a,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
FSCT,ForeScout Technologies; Inc.,25.12,929786806.7,n/a,2017,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/fsct
FRSX,Foresight Autonomous Holdings Ltd.,5.32,3562681.64,669677,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/frsx
FH,FORM Holdings Corp.,1.2201,32382294.65,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/fh
FORM,FormFactor; Inc.,17.45,1265904055,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,40.3,7115448.6,176562,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,Forrester Research; Inc.,44.9,807077500,n/a,1996,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FRTA,Forterra; Inc.,8.54,548300400.8,n/a,2016,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/frta
FTNT,Fortinet; Inc.,39.935,6944704926,n/a,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FBIO,Fortress Biotech; Inc.,3.9,197057655.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fbio
FMCI,Forum Merger Corporation,9.7001,216869985.8,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmci
FMCIR,Forum Merger Corporation,0.31,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmcir
FMCIU,Forum Merger Corporation,10.22,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciu
FMCIW,Forum Merger Corporation,0.39,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/fmciw
FWRD,Forward Air Corporation,55.5,1652359431,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,Forward Industries; Inc.,1.23,10972620.9,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
